"WEEK","ISOWEEKS","YEARWEEK","SUM","PRICE","PROMO","CATEGORY"
334,1995-05-21 12:00:00,"1995-20",104629,1.09,1,"Frozen Juice"
334,1995-05-21 12:00:00,"1995-20",109105,1.915,1,"Bottled Juice"
334,1995-05-21 12:00:00,"1995-20",695164,1.02,1,"Soft Drink"
335,1995-05-28 12:00:00,"1995-21",12718,2.245,1,"Beer"
335,1995-05-28 12:00:00,"1995-21",3129,1,1,"Bath Soap"
335,1995-05-28 12:00:00,"1995-21",147238,0.51,1,"FrontEnd Candies"
335,1995-05-28 12:00:00,"1995-21",143492,0.99,1,"Frozen Juice"
335,1995-05-28 12:00:00,"1995-21",113211,1.5,1,"Bottled Juice"
335,1995-05-28 12:00:00,"1995-21",765297,0.75,1,"Soft Drink"
336,1995-06-04 12:00:00,"1995-22",11708,2.495,1,"Beer"
336,1995-06-04 12:00:00,"1995-22",3164,2,1,"Bath Soap"
336,1995-06-04 12:00:00,"1995-22",144222,0.47,1,"FrontEnd Candies"
336,1995-06-04 12:00:00,"1995-22",230562,1.09,1,"Frozen Juice"
336,1995-06-04 12:00:00,"1995-22",112557,1.99,1,"Bottled Juice"
336,1995-06-04 12:00:00,"1995-22",1202220,1.29,1,"Soft Drink"
337,1995-06-11 12:00:00,"1995-23",11236,2.745,1,"Beer"
337,1995-06-11 12:00:00,"1995-23",2890,0.945,1,"Bath Soap"
337,1995-06-11 12:00:00,"1995-23",142981,0.53,1,"FrontEnd Candies"
337,1995-06-11 12:00:00,"1995-23",112680,1.04,1,"Frozen Juice"
337,1995-06-11 12:00:00,"1995-23",113259,1.75,1,"Bottled Juice"
337,1995-06-11 12:00:00,"1995-23",727295,0.99,1,"Soft Drink"
338,1995-06-18 12:00:00,"1995-24",12125,2.995,1,"Beer"
338,1995-06-18 12:00:00,"1995-24",4035,0.745,1,"Bath Soap"
338,1995-06-18 12:00:00,"1995-24",150650,0.495,1,"FrontEnd Candies"
338,1995-06-18 12:00:00,"1995-24",99673,1.09,1,"Frozen Juice"
338,1995-06-18 12:00:00,"1995-24",129559,1.99,1,"Bottled Juice"
338,1995-06-18 12:00:00,"1995-24",725191,2.5,1,"Soft Drink"
339,1995-06-25 12:00:00,"1995-25",13058,3.66,1,"Beer"
339,1995-06-25 12:00:00,"1995-25",3420,1.54,1,"Bath Soap"
339,1995-06-25 12:00:00,"1995-25",182487,0.4825,1,"FrontEnd Candies"
339,1995-06-25 12:00:00,"1995-25",115799,1.09,1,"Frozen Juice"
339,1995-06-25 12:00:00,"1995-25",110299,1.99,1,"Bottled Juice"
339,1995-06-25 12:00:00,"1995-25",866794,1.99,1,"Soft Drink"
340,1995-07-02 12:00:00,"1995-26",16135,3.82666666666667,1,"Beer"
340,1995-07-02 12:00:00,"1995-26",2616,1.245,1,"Bath Soap"
340,1995-07-02 12:00:00,"1995-26",216847,0.49,1,"FrontEnd Candies"
340,1995-07-02 12:00:00,"1995-26",98448,1.09,1,"Frozen Juice"
340,1995-07-02 12:00:00,"1995-26",109252,2.29,1,"Bottled Juice"
340,1995-07-02 12:00:00,"1995-26",1343749,0.99,1,"Soft Drink"
341,1995-07-09 12:00:00,"1995-27",13060,2.745,1,"Beer"
341,1995-07-09 12:00:00,"1995-27",2805,2.49,1,"Bath Soap"
341,1995-07-09 12:00:00,"1995-27",173896,0.53,1,"FrontEnd Candies"
341,1995-07-09 12:00:00,"1995-27",149699,0.99,1,"Frozen Juice"
341,1995-07-09 12:00:00,"1995-27",106878,1.99,1,"Bottled Juice"
341,1995-07-09 12:00:00,"1995-27",703130,0.66,1,"Soft Drink"
342,1995-07-16 12:00:00,"1995-28",12094,2.995,1,"Beer"
342,1995-07-16 12:00:00,"1995-28",3151,2.24,1,"Bath Soap"
342,1995-07-16 12:00:00,"1995-28",146718,0.51,1,"FrontEnd Candies"
342,1995-07-16 12:00:00,"1995-28",109434,1.33,1,"Frozen Juice"
342,1995-07-16 12:00:00,"1995-28",105165,2.29,1,"Bottled Juice"
342,1995-07-16 12:00:00,"1995-28",886109,0.99,1,"Soft Drink"
343,1995-07-23 12:00:00,"1995-29",15159,2.495,1,"Beer"
343,1995-07-23 12:00:00,"1995-29",3386,1.5,1,"Bath Soap"
343,1995-07-23 12:00:00,"1995-29",144681,0.44,1,"FrontEnd Candies"
343,1995-07-23 12:00:00,"1995-29",99984,0.99,1,"Frozen Juice"
343,1995-07-23 12:00:00,"1995-29",101693,2.04,1,"Bottled Juice"
343,1995-07-23 12:00:00,"1995-29",678427,0.79,1,"Soft Drink"
344,1995-07-30 12:00:00,"1995-30",12753,2.495,1,"Beer"
344,1995-07-30 12:00:00,"1995-30",3092,1.245,1,"Bath Soap"
344,1995-07-30 12:00:00,"1995-30",205579,0.415,1,"FrontEnd Candies"
344,1995-07-30 12:00:00,"1995-30",111840,0.99,1,"Frozen Juice"
344,1995-07-30 12:00:00,"1995-30",124500,1.99,1,"Bottled Juice"
344,1995-07-30 12:00:00,"1995-30",975900,0.99,1,"Soft Drink"
345,1995-08-06 12:00:00,"1995-31",13754,2.495,1,"Beer"
345,1995-08-06 12:00:00,"1995-31",3372,1,1,"Bath Soap"
345,1995-08-06 12:00:00,"1995-31",171275,0.44,1,"FrontEnd Candies"
345,1995-08-06 12:00:00,"1995-31",126629,0.99,1,"Frozen Juice"
345,1995-08-06 12:00:00,"1995-31",113502,2.06,1,"Bottled Juice"
345,1995-08-06 12:00:00,"1995-31",836510,0.99,1,"Soft Drink"
346,1995-08-13 12:00:00,"1995-32",13546,3.49333333333333,1,"Beer"
346,1995-08-13 12:00:00,"1995-32",3361,1.25,1,"Bath Soap"
346,1995-08-13 12:00:00,"1995-32",160871,0.405,1,"FrontEnd Candies"
346,1995-08-13 12:00:00,"1995-32",103740,0.99,1,"Frozen Juice"
346,1995-08-13 12:00:00,"1995-32",103409,1.36,1,"Bottled Juice"
346,1995-08-13 12:00:00,"1995-32",1317739,0.99,1,"Soft Drink"
347,1995-08-20 12:00:00,"1995-33",14139,3.32666666666667,1,"Beer"
347,1995-08-20 12:00:00,"1995-33",3236,1.69,1,"Bath Soap"
347,1995-08-20 12:00:00,"1995-33",195104,0.39,1,"FrontEnd Candies"
347,1995-08-20 12:00:00,"1995-33",91294,0.73,1,"Frozen Juice"
347,1995-08-20 12:00:00,"1995-33",100864,2.42,1,"Bottled Juice"
347,1995-08-20 12:00:00,"1995-33",874070,0.78,1,"Soft Drink"
348,1995-08-27 12:00:00,"1995-34",14720,2.745,1,"Beer"
348,1995-08-27 12:00:00,"1995-34",2886,1.25,1,"Bath Soap"
348,1995-08-27 12:00:00,"1995-34",164084,0.44,1,"FrontEnd Candies"
348,1995-08-27 12:00:00,"1995-34",109430,0.99,1,"Frozen Juice"
348,1995-08-27 12:00:00,"1995-34",130857,1.39,1,"Bottled Juice"
348,1995-08-27 12:00:00,"1995-34",659403,1.79,1,"Soft Drink"
349,1995-09-03 12:00:00,"1995-35",18714,2.495,1,"Beer"
349,1995-09-03 12:00:00,"1995-35",2811,1.995,1,"Bath Soap"
349,1995-09-03 12:00:00,"1995-35",148352,0.44,1,"FrontEnd Candies"
349,1995-09-03 12:00:00,"1995-35",137794,0.99,1,"Frozen Juice"
349,1995-09-03 12:00:00,"1995-35",165515,1.815,1,"Bottled Juice"
349,1995-09-03 12:00:00,"1995-35",974597,0.79,1,"Soft Drink"
350,1995-09-10 12:00:00,"1995-36",22842,2.995,1,"Beer"
350,1995-09-10 12:00:00,"1995-36",3168,2,1,"Bath Soap"
350,1995-09-10 12:00:00,"1995-36",161195,0.44,1,"FrontEnd Candies"
350,1995-09-10 12:00:00,"1995-36",122168,0.99,1,"Frozen Juice"
350,1995-09-10 12:00:00,"1995-36",101702,1.93,1,"Bottled Juice"
350,1995-09-10 12:00:00,"1995-36",653376,1.19,1,"Soft Drink"
351,1995-09-17 12:00:00,"1995-37",18719,3.66,1,"Beer"
351,1995-09-17 12:00:00,"1995-37",3113,2,1,"Bath Soap"
351,1995-09-17 12:00:00,"1995-37",155178,0.44,1,"FrontEnd Candies"
351,1995-09-17 12:00:00,"1995-37",86192,1.19,1,"Frozen Juice"
351,1995-09-17 12:00:00,"1995-37",138317,1.775,1,"Bottled Juice"
351,1995-09-17 12:00:00,"1995-37",778661,1.01,1,"Soft Drink"
352,1995-09-24 12:00:00,"1995-38",18611,3.32666666666667,1,"Beer"
352,1995-09-24 12:00:00,"1995-38",3240,2,1,"Bath Soap"
352,1995-09-24 12:00:00,"1995-38",151628,0.45,1,"FrontEnd Candies"
352,1995-09-24 12:00:00,"1995-38",102383,0.99,1,"Frozen Juice"
352,1995-09-24 12:00:00,"1995-38",102049,2.185,1,"Bottled Juice"
352,1995-09-24 12:00:00,"1995-38",747539,1.2,1,"Soft Drink"
353,1995-10-01 12:00:00,"1995-39",22246,2.495,1,"Beer"
353,1995-10-01 12:00:00,"1995-39",2780,2,1,"Bath Soap"
353,1995-10-01 12:00:00,"1995-39",141332,0.66,1,"FrontEnd Candies"
353,1995-10-01 12:00:00,"1995-39",113374,1.23,1,"Frozen Juice"
353,1995-10-01 12:00:00,"1995-39",110463,1.49,1,"Bottled Juice"
353,1995-10-01 12:00:00,"1995-39",698510,1.04,1,"Soft Drink"
354,1995-10-08 12:00:00,"1995-40",20006,2.495,1,"Beer"
354,1995-10-08 12:00:00,"1995-40",3027,1.5,1,"Bath Soap"
354,1995-10-08 12:00:00,"1995-40",149439,0.33,1,"FrontEnd Candies"
354,1995-10-08 12:00:00,"1995-40",128435,0.99,1,"Frozen Juice"
354,1995-10-08 12:00:00,"1995-40",108292,1.83,1,"Bottled Juice"
354,1995-10-08 12:00:00,"1995-40",1106492,1.02,1,"Soft Drink"
355,1995-10-15 12:00:00,"1995-41",27761,2.495,1,"Beer"
355,1995-10-15 12:00:00,"1995-41",3322,2.5,1,"Bath Soap"
355,1995-10-15 12:00:00,"1995-41",145578,0.475,1,"FrontEnd Candies"
355,1995-10-15 12:00:00,"1995-41",150730,0.82,1,"Frozen Juice"
355,1995-10-15 12:00:00,"1995-41",145636,1.77,1,"Bottled Juice"
355,1995-10-15 12:00:00,"1995-41",940828,1.8,1,"Soft Drink"
356,1995-10-22 12:00:00,"1995-42",25475,3.67333333333333,1,"Beer"
356,1995-10-22 12:00:00,"1995-42",3200,2,1,"Bath Soap"
356,1995-10-22 12:00:00,"1995-42",134193,0.47,1,"FrontEnd Candies"
356,1995-10-22 12:00:00,"1995-42",107610,1.19,1,"Frozen Juice"
356,1995-10-22 12:00:00,"1995-42",132730,1.39,1,"Bottled Juice"
356,1995-10-22 12:00:00,"1995-42",798256,2.3875,1,"Soft Drink"
357,1995-10-29 12:00:00,"1995-43",18223,2.995,1,"Beer"
357,1995-10-29 12:00:00,"1995-43",3717,1.99,1,"Bath Soap"
357,1995-10-29 12:00:00,"1995-43",152498,0.475,1,"FrontEnd Candies"
357,1995-10-29 12:00:00,"1995-43",113986,0.99,1,"Frozen Juice"
357,1995-10-29 12:00:00,"1995-43",127954,1.7,1,"Bottled Juice"
357,1995-10-29 12:00:00,"1995-43",1253585,1.255,1,"Soft Drink"
358,1995-11-05 12:00:00,"1995-44",16952,2.995,1,"Beer"
358,1995-11-05 12:00:00,"1995-44",3509,2,1,"Bath Soap"
358,1995-11-05 12:00:00,"1995-44",147323,0.465,1,"FrontEnd Candies"
358,1995-11-05 12:00:00,"1995-44",203067,1.04,1,"Frozen Juice"
358,1995-11-05 12:00:00,"1995-44",108615,1.705,1,"Bottled Juice"
358,1995-11-05 12:00:00,"1995-44",789496,0.94,1,"Soft Drink"
359,1995-11-12 12:00:00,"1995-45",17104,2.495,1,"Beer"
359,1995-11-12 12:00:00,"1995-45",3286,1.99,1,"Bath Soap"
359,1995-11-12 12:00:00,"1995-45",137025,0.465,1,"FrontEnd Candies"
359,1995-11-12 12:00:00,"1995-45",177399,0.87,1,"Frozen Juice"
359,1995-11-12 12:00:00,"1995-45",106414,1.945,1,"Bottled Juice"
359,1995-11-12 12:00:00,"1995-45",1027971,1.09,1,"Soft Drink"
360,1995-11-19 12:00:00,"1995-46",18889,2.495,1,"Beer"
360,1995-11-19 12:00:00,"1995-46",3216,2.37,1,"Bath Soap"
360,1995-11-19 12:00:00,"1995-46",145840,0.45,1,"FrontEnd Candies"
360,1995-11-19 12:00:00,"1995-46",107800,0.99,1,"Frozen Juice"
360,1995-11-19 12:00:00,"1995-46",128871,1.505,1,"Bottled Juice"
360,1995-11-19 12:00:00,"1995-46",772391,1.39,1,"Soft Drink"
361,1995-11-26 12:00:00,"1995-47",17944,2.495,1,"Beer"
361,1995-11-26 12:00:00,"1995-47",2916,1.99,1,"Bath Soap"
361,1995-11-26 12:00:00,"1995-47",137021,0.665,1,"FrontEnd Candies"
361,1995-11-26 12:00:00,"1995-47",161814,0.89,1,"Frozen Juice"
361,1995-11-26 12:00:00,"1995-47",108602,2.07,1,"Bottled Juice"
361,1995-11-26 12:00:00,"1995-47",838561,0.89,1,"Soft Drink"
362,1995-12-03 12:00:00,"1995-48",18027,2.495,1,"Beer"
362,1995-12-03 12:00:00,"1995-48",2963,1.395,1,"Bath Soap"
362,1995-12-03 12:00:00,"1995-48",165642,0.51,1,"FrontEnd Candies"
362,1995-12-03 12:00:00,"1995-48",163948,1.2,1,"Frozen Juice"
362,1995-12-03 12:00:00,"1995-48",105533,2.93,1,"Bottled Juice"
362,1995-12-03 12:00:00,"1995-48",1440866,1.19,1,"Soft Drink"
363,1995-12-10 12:00:00,"1995-49",18374,2.495,1,"Beer"
363,1995-12-10 12:00:00,"1995-49",2738,3.79,1,"Bath Soap"
363,1995-12-10 12:00:00,"1995-49",163005,0.44,1,"FrontEnd Candies"
363,1995-12-10 12:00:00,"1995-49",104793,0.99,1,"Frozen Juice"
363,1995-12-10 12:00:00,"1995-49",99720,1.615,1,"Bottled Juice"
363,1995-12-10 12:00:00,"1995-49",803238,0.99,1,"Soft Drink"
364,1995-12-17 12:00:00,"1995-50",24930,2.495,1,"Beer"
364,1995-12-17 12:00:00,"1995-50",3125,2.61,1,"Bath Soap"
364,1995-12-17 12:00:00,"1995-50",164326,0.39,1,"FrontEnd Candies"
364,1995-12-17 12:00:00,"1995-50",110289,0.89,1,"Frozen Juice"
364,1995-12-17 12:00:00,"1995-50",280655,1.25,1,"Bottled Juice"
364,1995-12-17 12:00:00,"1995-50",969070,1.465,1,"Soft Drink"
365,1995-12-24 12:00:00,"1995-51",15135,3.22666666666667,1,"Beer"
365,1995-12-24 12:00:00,"1995-51",3047,1.395,1,"Bath Soap"
365,1995-12-24 12:00:00,"1995-51",149669,0.39,1,"FrontEnd Candies"
365,1995-12-24 12:00:00,"1995-51",92083,1.2,1,"Frozen Juice"
365,1995-12-24 12:00:00,"1995-51",110265,2.045,1,"Bottled Juice"
365,1995-12-24 12:00:00,"1995-51",774162,0.99,1,"Soft Drink"
366,1995-12-31 12:00:00,"1995-52",16330,2.495,1,"Beer"
366,1995-12-31 12:00:00,"1995-52",3212,2.49,1,"Bath Soap"
366,1995-12-31 12:00:00,"1995-52",167249,0.39,1,"FrontEnd Candies"
366,1995-12-31 12:00:00,"1995-52",89268,1.09,1,"Frozen Juice"
366,1995-12-31 12:00:00,"1995-52",113118,1.925,1,"Bottled Juice"
366,1995-12-31 12:00:00,"1995-52",1101955,0.79,1,"Soft Drink"
367,1996-01-07 12:00:00,"1996-01",17247,2.495,1,"Beer"
367,1996-01-07 12:00:00,"1996-01",3504,2.49,1,"Bath Soap"
367,1996-01-07 12:00:00,"1996-01",151940,0.43,1,"FrontEnd Candies"
367,1996-01-07 12:00:00,"1996-01",86634,1.09,1,"Frozen Juice"
367,1996-01-07 12:00:00,"1996-01",137020,1.985,1,"Bottled Juice"
367,1996-01-07 12:00:00,"1996-01",675921,0.84,1,"Soft Drink"
368,1996-01-14 12:00:00,"1996-02",15700,2.495,1,"Beer"
368,1996-01-14 12:00:00,"1996-02",2997,1.395,1,"Bath Soap"
368,1996-01-14 12:00:00,"1996-02",161441,0.43,1,"FrontEnd Candies"
368,1996-01-14 12:00:00,"1996-02",222318,0.99,1,"Frozen Juice"
368,1996-01-14 12:00:00,"1996-02",102898,2.3675,1,"Bottled Juice"
368,1996-01-14 12:00:00,"1996-02",772188,0.99,1,"Soft Drink"
369,1996-01-21 12:00:00,"1996-03",15469,2.745,1,"Beer"
369,1996-01-21 12:00:00,"1996-03",3070,1.395,1,"Bath Soap"
369,1996-01-21 12:00:00,"1996-03",153211,0.5,1,"FrontEnd Candies"
369,1996-01-21 12:00:00,"1996-03",93670,1.05,1,"Frozen Juice"
369,1996-01-21 12:00:00,"1996-03",94775,2.135,1,"Bottled Juice"
369,1996-01-21 12:00:00,"1996-03",765669,1.015,1,"Soft Drink"
370,1996-01-28 12:00:00,"1996-04",15469,2.745,1,"Beer"
370,1996-01-28 12:00:00,"1996-04",3070,1.395,1,"Bath Soap"
370,1996-01-28 12:00:00,"1996-04",94775,2.135,1,"Bottled Juice"
370,1996-01-28 12:00:00,"1996-04",655349,1.615,1,"Soft Drink"
371,1996-02-04 12:00:00,"1996-05",16276,2.745,1,"Beer"
371,1996-02-04 12:00:00,"1996-05",3193,2.5,1,"Bath Soap"
371,1996-02-04 12:00:00,"1996-05",106282,1.37,1,"Bottled Juice"
371,1996-02-04 12:00:00,"1996-05",1605204,1.54,1,"Soft Drink"
372,1996-02-11 12:00:00,"1996-06",15747,2.495,1,"Beer"
372,1996-02-11 12:00:00,"1996-06",3015,1.395,1,"Bath Soap"
372,1996-02-11 12:00:00,"1996-06",132542,0.525,1,"FrontEnd Candies"
372,1996-02-11 12:00:00,"1996-06",92075,1.09,1,"Frozen Juice"
372,1996-02-11 12:00:00,"1996-06",126323,2,1,"Bottled Juice"
372,1996-02-11 12:00:00,"1996-06",740188,2.34,1,"Soft Drink"
373,1996-02-18 12:00:00,"1996-07",17384,2.495,1,"Beer"
373,1996-02-18 12:00:00,"1996-07",3065,1.495,1,"Bath Soap"
373,1996-02-18 12:00:00,"1996-07",123601,0.525,1,"FrontEnd Candies"
373,1996-02-18 12:00:00,"1996-07",97988,1.09,1,"Frozen Juice"
373,1996-02-18 12:00:00,"1996-07",94379,2.49,1,"Bottled Juice"
373,1996-02-18 12:00:00,"1996-07",740188,3.49,1,"Soft Drink"
374,1996-02-25 12:00:00,"1996-08",16257,2.745,1,"Beer"
374,1996-02-25 12:00:00,"1996-08",3131,0.895,1,"Bath Soap"
374,1996-02-25 12:00:00,"1996-08",93343,0.56,1,"FrontEnd Candies"
374,1996-02-25 12:00:00,"1996-08",90550,1.39,1,"Frozen Juice"
374,1996-02-25 12:00:00,"1996-08",96877,2.49,1,"Bottled Juice"
374,1996-02-25 12:00:00,"1996-08",784771,1.245,1,"Soft Drink"
375,1996-03-03 12:00:00,"1996-09",15546,2.495,1,"Beer"
375,1996-03-03 12:00:00,"1996-09",3040,0.895,1,"Bath Soap"
375,1996-03-03 12:00:00,"1996-09",106503,0.52,1,"FrontEnd Candies"
375,1996-03-03 12:00:00,"1996-09",104874,1.09,1,"Frozen Juice"
375,1996-03-03 12:00:00,"1996-09",109034,2.5,1,"Bottled Juice"
375,1996-03-03 12:00:00,"1996-09",787854,1.44,1,"Soft Drink"
376,1996-03-10 12:00:00,"1996-10",17216,2.495,1,"Beer"
376,1996-03-10 12:00:00,"1996-10",3250,1.69,1,"Bath Soap"
376,1996-03-10 12:00:00,"1996-10",118143,0.52,1,"FrontEnd Candies"
376,1996-03-10 12:00:00,"1996-10",86051,1.3,1,"Frozen Juice"
376,1996-03-10 12:00:00,"1996-10",94821,2.43,1,"Bottled Juice"
376,1996-03-10 12:00:00,"1996-10",629899,1.09,1,"Soft Drink"
377,1996-03-17 12:00:00,"1996-11",22500,2.995,1,"Beer"
377,1996-03-17 12:00:00,"1996-11",3534,1.79,1,"Bath Soap"
377,1996-03-17 12:00:00,"1996-11",133495,0.52,1,"FrontEnd Candies"
377,1996-03-17 12:00:00,"1996-11",106963,1.15,1,"Frozen Juice"
377,1996-03-17 12:00:00,"1996-11",133332,2.28,1,"Bottled Juice"
377,1996-03-17 12:00:00,"1996-11",825447,1.19,1,"Soft Drink"
378,1996-03-24 12:00:00,"1996-12",15899,2.995,1,"Beer"
378,1996-03-24 12:00:00,"1996-12",2654,0.91,1,"Bath Soap"
378,1996-03-24 12:00:00,"1996-12",106767,0.53,1,"FrontEnd Candies"
378,1996-03-24 12:00:00,"1996-12",74488,1.19,1,"Frozen Juice"
378,1996-03-24 12:00:00,"1996-12",84772,2.5,1,"Bottled Juice"
378,1996-03-24 12:00:00,"1996-12",725006,0.99,1,"Soft Drink"
379,1996-03-31 12:00:00,"1996-13",13564,2.495,1,"Beer"
379,1996-03-31 12:00:00,"1996-13",3795,2.09,1,"Bath Soap"
379,1996-03-31 12:00:00,"1996-13",118636,0.69,1,"FrontEnd Candies"
379,1996-03-31 12:00:00,"1996-13",82145,1.07,1,"Frozen Juice"
379,1996-03-31 12:00:00,"1996-13",99872,2.215,1,"Bottled Juice"
379,1996-03-31 12:00:00,"1996-13",848965,1.99,1,"Soft Drink"
380,1996-04-07 12:00:00,"1996-14",16818,2.995,1,"Beer"
380,1996-04-07 12:00:00,"1996-14",3446,1.57,0,"Bath Soap"
380,1996-04-07 12:00:00,"1996-14",151023,0.55,1,"FrontEnd Candies"
380,1996-04-07 12:00:00,"1996-14",88221,1.09,1,"Frozen Juice"
380,1996-04-07 12:00:00,"1996-14",110776,2.09,1,"Bottled Juice"
380,1996-04-07 12:00:00,"1996-14",854264,1.31,1,"Soft Drink"
381,1996-04-14 12:00:00,"1996-15",30073,2.565,1,"Beer"
381,1996-04-14 12:00:00,"1996-15",4247,1.25,1,"Bath Soap"
381,1996-04-14 12:00:00,"1996-15",123826,0.69,1,"FrontEnd Candies"
381,1996-04-14 12:00:00,"1996-15",96400,1.04,1,"Frozen Juice"
381,1996-04-14 12:00:00,"1996-15",221355,2.42,1,"Bottled Juice"
381,1996-04-14 12:00:00,"1996-15",1150294,0.89,1,"Soft Drink"
382,1996-04-21 12:00:00,"1996-16",24534,2.745,1,"Beer"
382,1996-04-21 12:00:00,"1996-16",2830,2.485,1,"Bath Soap"
382,1996-04-21 12:00:00,"1996-16",106155,0.69,1,"FrontEnd Candies"
382,1996-04-21 12:00:00,"1996-16",86404,1.02,1,"Frozen Juice"
382,1996-04-21 12:00:00,"1996-16",137133,2.15,1,"Bottled Juice"
382,1996-04-21 12:00:00,"1996-16",606790,0.99,1,"Soft Drink"
383,1996-04-28 12:00:00,"1996-17",10640,2.995,1,"Beer"
383,1996-04-28 12:00:00,"1996-17",3097,1.245,1,"Bath Soap"
383,1996-04-28 12:00:00,"1996-17",175938,0.55,1,"FrontEnd Candies"
383,1996-04-28 12:00:00,"1996-17",133543,1.135,1,"Frozen Juice"
383,1996-04-28 12:00:00,"1996-17",100361,2.29,1,"Bottled Juice"
383,1996-04-28 12:00:00,"1996-17",746707,1.19,1,"Soft Drink"
384,1996-05-05 12:00:00,"1996-18",15693,2.495,1,"Beer"
384,1996-05-05 12:00:00,"1996-18",3046,1.245,1,"Bath Soap"
384,1996-05-05 12:00:00,"1996-18",139120,0.55,1,"FrontEnd Candies"
384,1996-05-05 12:00:00,"1996-18",86467,1.37,1,"Frozen Juice"
384,1996-05-05 12:00:00,"1996-18",94233,2.1,1,"Bottled Juice"
384,1996-05-05 12:00:00,"1996-18",678410,1.025,1,"Soft Drink"
385,1996-05-12 12:00:00,"1996-19",20048,2.495,1,"Beer"
385,1996-05-12 12:00:00,"1996-19",2918,2.49,1,"Bath Soap"
385,1996-05-12 12:00:00,"1996-19",131850,0.55,0,"FrontEnd Candies"
385,1996-05-12 12:00:00,"1996-19",101678,1.34,1,"Frozen Juice"
385,1996-05-12 12:00:00,"1996-19",95005,2.15,1,"Bottled Juice"
385,1996-05-12 12:00:00,"1996-19",815686,2.74,1,"Soft Drink"
386,1996-05-19 12:00:00,"1996-20",12658,2.995,1,"Beer"
386,1996-05-19 12:00:00,"1996-20",3146,1.245,1,"Bath Soap"
386,1996-05-19 12:00:00,"1996-20",126089,0.55,0,"FrontEnd Candies"
386,1996-05-19 12:00:00,"1996-20",86018,1.34,1,"Frozen Juice"
386,1996-05-19 12:00:00,"1996-20",90758,2.42,1,"Bottled Juice"
386,1996-05-19 12:00:00,"1996-20",729203,1.51,1,"Soft Drink"
387,1996-05-26 12:00:00,"1996-21",13959,2.995,1,"Beer"
387,1996-05-26 12:00:00,"1996-21",2991,1.245,1,"Bath Soap"
387,1996-05-26 12:00:00,"1996-21",131022,0.54,1,"FrontEnd Candies"
387,1996-05-26 12:00:00,"1996-21",80694,1.24,1,"Frozen Juice"
387,1996-05-26 12:00:00,"1996-21",94116,2.42,1,"Bottled Juice"
387,1996-05-26 12:00:00,"1996-21",1144232,1.39,1,"Soft Drink"
388,1996-06-02 12:00:00,"1996-22",13959,2.995,1,"Beer"
388,1996-06-02 12:00:00,"1996-22",2991,1.245,1,"Bath Soap"
388,1996-06-02 12:00:00,"1996-22",131022,0.54,1,"FrontEnd Candies"
388,1996-06-02 12:00:00,"1996-22",80419,1.24,1,"Frozen Juice"
388,1996-06-02 12:00:00,"1996-22",94116,2.39,1,"Bottled Juice"
388,1996-06-02 12:00:00,"1996-22",746732,1.39,1,"Soft Drink"
389,1996-06-09 12:00:00,"1996-23",16108,2.745,1,"Beer"
389,1996-06-09 12:00:00,"1996-23",3367,1.245,1,"Bath Soap"
389,1996-06-09 12:00:00,"1996-23",128993,0.54,1,"FrontEnd Candies"
389,1996-06-09 12:00:00,"1996-23",84072,1.19,1,"Frozen Juice"
389,1996-06-09 12:00:00,"1996-23",96022,2.05,1,"Bottled Juice"
389,1996-06-09 12:00:00,"1996-23",746732,1.39,1,"Soft Drink"
390,1996-06-16 12:00:00,"1996-24",15327,2.745,1,"Beer"
390,1996-06-16 12:00:00,"1996-24",2883,1.245,1,"Bath Soap"
390,1996-06-16 12:00:00,"1996-24",123658,0.665,1,"FrontEnd Candies"
390,1996-06-16 12:00:00,"1996-24",117629,1.29,1,"Frozen Juice"
390,1996-06-16 12:00:00,"1996-24",109432,2.05,1,"Bottled Juice"
390,1996-06-16 12:00:00,"1996-24",713787,1.39,1,"Soft Drink"
391,1996-06-23 12:00:00,"1996-25",16053,2.745,1,"Beer"
391,1996-06-23 12:00:00,"1996-25",4364,1.245,1,"Bath Soap"
391,1996-06-23 12:00:00,"1996-25",126913,0.55,0,"FrontEnd Candies"
391,1996-06-23 12:00:00,"1996-25",112849,1.31,1,"Frozen Juice"
391,1996-06-23 12:00:00,"1996-25",196521,2.37,1,"Bottled Juice"
391,1996-06-23 12:00:00,"1996-25",602178,1.33,1,"Soft Drink"
392,1996-06-30 12:00:00,"1996-26",19577,2.495,1,"Beer"
392,1996-06-30 12:00:00,"1996-26",3065,1.245,1,"Bath Soap"
392,1996-06-30 12:00:00,"1996-26",126884,0.55,0,"FrontEnd Candies"
392,1996-06-30 12:00:00,"1996-26",80194,1.35,1,"Frozen Juice"
392,1996-06-30 12:00:00,"1996-26",100158,1.95,1,"Bottled Juice"
392,1996-06-30 12:00:00,"1996-26",778407,0.69,1,"Soft Drink"
393,1996-07-07 12:00:00,"1996-27",16295,2.495,1,"Beer"
393,1996-07-07 12:00:00,"1996-27",3017,0.995,1,"Bath Soap"
393,1996-07-07 12:00:00,"1996-27",135255,0.44,1,"FrontEnd Candies"
393,1996-07-07 12:00:00,"1996-27",90418,1.39,1,"Frozen Juice"
393,1996-07-07 12:00:00,"1996-27",98661,2.53,1,"Bottled Juice"
393,1996-07-07 12:00:00,"1996-27",1152990,0.99,1,"Soft Drink"
394,1996-07-14 12:00:00,"1996-28",16295,2.495,1,"Beer"
